id,author_name,created_at,text,hashtags,user_mentions
1440606517040873477,Boguslawa #BabiesLivesMatter,2021-09-22 09:18:53,"RT @RepublikaTV: #Kraj | #zdrowie #diagnostyka #koronawirus #szpital #POZ 
#włączprawdę #TVRepublika",Kraj,Telewizja Republika 🇵🇱 #włączprawdę
1440606517040873477,Boguslawa #BabiesLivesMatter,2021-09-22 09:18:53,"RT @RepublikaTV: #Kraj | #zdrowie #diagnostyka #koronawirus #szpital #POZ 
#włączprawdę #TVRepublika",zdrowie,Telewizja Republika 🇵🇱 #włączprawdę
1440606517040873477,Boguslawa #BabiesLivesMatter,2021-09-22 09:18:53,"RT @RepublikaTV: #Kraj | #zdrowie #diagnostyka #koronawirus #szpital #POZ 
#włączprawdę #TVRepublika",diagnostyka,Telewizja Republika 🇵🇱 #włączprawdę
1440606517040873477,Boguslawa #BabiesLivesMatter,2021-09-22 09:18:53,"RT @RepublikaTV: #Kraj | #zdrowie #diagnostyka #koronawirus #szpital #POZ 
#włączprawdę #TVRepublika",koronawirus,Telewizja Republika 🇵🇱 #włączprawdę
1440606517040873477,Boguslawa #BabiesLivesMatter,2021-09-22 09:18:53,"RT @RepublikaTV: #Kraj | #zdrowie #diagnostyka #koronawirus #szpital #POZ 
#włączprawdę #TVRepublika",szpital,Telewizja Republika 🇵🇱 #włączprawdę
1440606517040873477,Boguslawa #BabiesLivesMatter,2021-09-22 09:18:53,"RT @RepublikaTV: #Kraj | #zdrowie #diagnostyka #koronawirus #szpital #POZ 
#włączprawdę #TVRepublika",POZ,Telewizja Republika 🇵🇱 #włączprawdę
1440606517040873477,Boguslawa #BabiesLivesMatter,2021-09-22 09:18:53,"RT @RepublikaTV: #Kraj | #zdrowie #diagnostyka #koronawirus #szpital #POZ 
#włączprawdę #TVRepublika",włączprawdę,Telewizja Republika 🇵🇱 #włączprawdę
1440606517040873477,Boguslawa #BabiesLivesMatter,2021-09-22 09:18:53,"RT @RepublikaTV: #Kraj | #zdrowie #diagnostyka #koronawirus #szpital #POZ 
#włączprawdę #TVRepublika",TVRepublika,Telewizja Republika 🇵🇱 #włączprawdę
1440606343761592323,Mieczysław Prawy 🇵🇱 🥇💯,2021-09-22 09:18:12,"Dr Michał Sutkowski u Mazurka: 1 na 1000 dzieci chorych na Covid umiera

#polska #koronawirus #covid19 #zdrowie

Ty… https://t.co/2zgQfCpkdk",polska,
1440606343761592323,Mieczysław Prawy 🇵🇱 🥇💯,2021-09-22 09:18:12,"Dr Michał Sutkowski u Mazurka: 1 na 1000 dzieci chorych na Covid umiera

#polska #koronawirus #covid19 #zdrowie

Ty… https://t.co/2zgQfCpkdk",koronawirus,
1440606343761592323,Mieczysław Prawy 🇵🇱 🥇💯,2021-09-22 09:18:12,"Dr Michał Sutkowski u Mazurka: 1 na 1000 dzieci chorych na Covid umiera

#polska #koronawirus #covid19 #zdrowie

Ty… https://t.co/2zgQfCpkdk",covid19,
1440606343761592323,Mieczysław Prawy 🇵🇱 🥇💯,2021-09-22 09:18:12,"Dr Michał Sutkowski u Mazurka: 1 na 1000 dzieci chorych na Covid umiera

#polska #koronawirus #covid19 #zdrowie

Ty… https://t.co/2zgQfCpkdk",zdrowie,
1440605804327886853,Pomysłowy Dobromir,2021-09-22 09:16:03,@MZ_GOV_PL Kiedy będzie wiadomo czy ma się koronawirusa jak pręga przejdzie do punktu A czy B na odczynniku. On odp… https://t.co/FJFpwpZBmJ,,Ministerstwo Zdrowia
1440605414597427204,Jan B.,2021-09-22 09:14:30,"RT @MZ_GOV_PL: Mamy 882 nowe i potwierdzone przypadki zakażenia #koronawirus z województw: lubelskiego (152), mazowieckiego (146), łódzkieg…",koronawirus,Ministerstwo Zdrowia
1440605342602170376,Robert Noriega,2021-09-22 09:14:13,Wredni oszuści. Ryzyko śmierci dziecka na #covid nawet z chorobami współistniejącym to 2 na milion. Ogromne badanie… https://t.co/1MqwSbbyCw,covid,
1440604984031154183,Przemysław Grabowski,2021-09-22 09:12:47,"RT @lubczyk_radek: Jesień zbliża się wielkimi krokami, a wraz z nią choroby sezonowe i wzrost zakażeń #koronawirus. Minister Niedzielski st…",koronawirus,Radosław Lubczyk
1440604895946567680,tvp.info 🇵🇱,2021-09-22 09:12:26,"Prognozy odnośnie sytuacji epidemicznej w Niemczech przedstawił federalny minister zdrowia Jens Spahn
#wieszwięcej… https://t.co/e7HHklburF",wieszwięcej,
1440604875692281865,Wenus,2021-09-22 09:12:22,"RT @MZ_GOV_PL: Mamy 882 nowe i potwierdzone przypadki zakażenia #koronawirus z województw: lubelskiego (152), mazowieckiego (146), łódzkieg…",koronawirus,Ministerstwo Zdrowia
1440604554526015491,Bibi von Elisenthal,2021-09-22 09:11:05,"RT @DziennikPL: ""Czwarta fala koronawirusa jest pandemią niezaszczepionych"" https://t.co/gaAlTgyWFF",,Dziennik.pl
1440604462112907272,Kamil,2021-09-22 09:10:43,"RT @davoff994_d: Szukam filmiku na którym GUT mówi o tym że koronawirus nie różni się klinicznie od grypy niczym.
Nie mogę tego znaleźć.
Ja…",,Rafał 🇵🇱
1440604357146275846,Pedro,2021-09-22 09:10:18,"RT @medexit: „Rząd bardziej boi się własnego elektoratu niż kolejnej eksplozji zachorowań - ocenił dr Wojciech Warski, wiceprzewodniczący P…",,medexit
1440603839808229383,WiadomOwOści 🇵🇱,2021-09-22 09:08:15,"Ostatnyi waz tywe zakażeń było w maju. Nyajnyowsze danye z minyistewstwa QwQ
https://t.co/mRHPHH0915",,
1440603699571687427,Telewizja Republika 🇵🇱 #włączprawdę,2021-09-22 09:07:41,"#Kraj | #zdrowie #diagnostyka #koronawirus #szpital #POZ 
#włączprawdę #TVRepublika https://t.co/enNGgbyrc9",Kraj,
1440603699571687427,Telewizja Republika 🇵🇱 #włączprawdę,2021-09-22 09:07:41,"#Kraj | #zdrowie #diagnostyka #koronawirus #szpital #POZ 
#włączprawdę #TVRepublika https://t.co/enNGgbyrc9",zdrowie,
1440603699571687427,Telewizja Republika 🇵🇱 #włączprawdę,2021-09-22 09:07:41,"#Kraj | #zdrowie #diagnostyka #koronawirus #szpital #POZ 
#włączprawdę #TVRepublika https://t.co/enNGgbyrc9",diagnostyka,
1440603699571687427,Telewizja Republika 🇵🇱 #włączprawdę,2021-09-22 09:07:41,"#Kraj | #zdrowie #diagnostyka #koronawirus #szpital #POZ 
#włączprawdę #TVRepublika https://t.co/enNGgbyrc9",koronawirus,
1440603699571687427,Telewizja Republika 🇵🇱 #włączprawdę,2021-09-22 09:07:41,"#Kraj | #zdrowie #diagnostyka #koronawirus #szpital #POZ 
#włączprawdę #TVRepublika https://t.co/enNGgbyrc9",szpital,
1440603699571687427,Telewizja Republika 🇵🇱 #włączprawdę,2021-09-22 09:07:41,"#Kraj | #zdrowie #diagnostyka #koronawirus #szpital #POZ 
#włączprawdę #TVRepublika https://t.co/enNGgbyrc9",POZ,
1440603699571687427,Telewizja Republika 🇵🇱 #włączprawdę,2021-09-22 09:07:41,"#Kraj | #zdrowie #diagnostyka #koronawirus #szpital #POZ 
#włączprawdę #TVRepublika https://t.co/enNGgbyrc9",włączprawdę,
1440603699571687427,Telewizja Republika 🇵🇱 #włączprawdę,2021-09-22 09:07:41,"#Kraj | #zdrowie #diagnostyka #koronawirus #szpital #POZ 
#włączprawdę #TVRepublika https://t.co/enNGgbyrc9",TVRepublika,
1440603685726220291,Narodowy Fundusz Zdrowia,2021-09-22 09:07:38,"RT @MZ_GOV_PL: 📊 W ciągu doby wykonano ponad 42,3 tys. testów na #koronawirus. https://t.co/7j4KLQMhBm",koronawirus,Ministerstwo Zdrowia
1440603671826350086,Narodowy Fundusz Zdrowia,2021-09-22 09:07:35,"RT @MZ_GOV_PL: Mamy 882 nowe i potwierdzone przypadki zakażenia #koronawirus z województw: lubelskiego (152), mazowieckiego (146), łódzkieg…",koronawirus,Ministerstwo Zdrowia
1440603621947633667,Klaudia O.,2021-09-22 09:07:23,"RT @MZ_GOV_PL: Mamy 882 nowe i potwierdzone przypadki zakażenia #koronawirus z województw: lubelskiego (152), mazowieckiego (146), łódzkieg…",koronawirus,Ministerstwo Zdrowia
1440603522177777671,Telewizja Republika 🇵🇱 #włączprawdę,2021-09-22 09:06:59,"#Kraj | Koronawirus nie daje o sobie zapomnieć. Nowe dane z Polski.
#włączprawdę #TVRepublika 
https://t.co/N7TxHssVfg",Kraj,
1440603522177777671,Telewizja Republika 🇵🇱 #włączprawdę,2021-09-22 09:06:59,"#Kraj | Koronawirus nie daje o sobie zapomnieć. Nowe dane z Polski.
#włączprawdę #TVRepublika 
https://t.co/N7TxHssVfg",włączprawdę,
1440603522177777671,Telewizja Republika 🇵🇱 #włączprawdę,2021-09-22 09:06:59,"#Kraj | Koronawirus nie daje o sobie zapomnieć. Nowe dane z Polski.
#włączprawdę #TVRepublika 
https://t.co/N7TxHssVfg",TVRepublika,
1440603357136052228,TenPoznan.pl - wiadomości / Poznań i Wielkopolska,2021-09-22 09:06:20,Koronawirus w Wielkopolsce. Sprawdź ile było zakażeń w powiatach https://t.co/HkP92hfhUs,,
1440603283660312583,Jendrula,2021-09-22 09:06:02,"RT @MZ_GOV_PL: Mamy 882 nowe i potwierdzone przypadki zakażenia #koronawirus z województw: lubelskiego (152), mazowieckiego (146), łódzkieg…",koronawirus,Ministerstwo Zdrowia
1440603121462353929,polishswag,2021-09-22 09:05:23,#koronawirus,koronawirus,
1440602957288931332,Artur Madrzak,2021-09-22 09:04:44,"RT @MZ_GOV_PL: 📊 W ciągu doby wykonano ponad 42,3 tys. testów na #koronawirus. https://t.co/7j4KLQMhBm",koronawirus,Ministerstwo Zdrowia
1440602462948257796,Bartek Grzebalski 🇵🇱♥💪✌,2021-09-22 09:02:46,RT @MON_GOV_PL: W Ministerstwie Obrony Narodowej trwa odprawa ministra @mblaszczak z dowódcami #WojskoPolskie dotycząca sytuacji na granicy…,WojskoPolskie,Ministerstwo Obrony Narodowej 🇵🇱
1440602462948257796,Bartek Grzebalski 🇵🇱♥💪✌,2021-09-22 09:02:46,RT @MON_GOV_PL: W Ministerstwie Obrony Narodowej trwa odprawa ministra @mblaszczak z dowódcami #WojskoPolskie dotycząca sytuacji na granicy…,WojskoPolskie,Mariusz Błaszczak
1440601969177989130,DONA,2021-09-22 09:00:49,"RT @tvn24: #PILNE | Ministerstwo Zdrowia poinformowało w środę o 882 nowych, potwierdzonych przypadkach zakażenia koronawirusem. Resort prz…",PILNE,tvn24
1440601849300619268,Gogolewska Anna,2021-09-22 09:00:20,"RT @MZ_GOV_PL: Mamy 882 nowe i potwierdzone przypadki zakażenia #koronawirus z województw: lubelskiego (152), mazowieckiego (146), łódzkieg…",koronawirus,Ministerstwo Zdrowia
1440601729762873351,Maria⚡Mirosława🇪🇺,2021-09-22 08:59:52,"RT @tvn24: #PILNE | Ministerstwo Zdrowia poinformowało w środę o 882 nowych, potwierdzonych przypadkach zakażenia koronawirusem. Resort prz…",PILNE,tvn24
